20815;140035;6795539;0;1;1;Plouhinec
20810;140594;6833532;1;1;1;Plouzané
20820;140606;6833537;1;1;1;Plouzané
20820;140746;6841216;1;1;1;Guilers
20801;140057;6833570;1;1;1;Plouzané
20801;140754;6841227;1;1;1;Guilers
20820;141217;6845048;1;1;1;Milizac-Guipronvel
20801;141469;6794973;1;1;1;Plouhinec
20810;140081;6842315;1;1;0;Milizac-Guipronvel
20801;142505;6839777;1;1;0;Guilers
20801;142162;6845551;1;1;0;Milizac-Guipronvel
20801;142146;6834833;1;1;0;Brest
20815;141897;6840844;0;1;1;Guilers
20801;141899;6840848;1;1;1;Guilers
20810;142515;6839739;1;1;0;Guilers
20801;142726;6858673;1;1;0;Landéda
20801;142613;6818411;0;1;1;Crozon
20801;142764;6835819;0;1;1;Brest
20820;142727;6858669;1;0;0;Landéda
20810;143070;6795023;1;1;0;Plouhinec
20801;143096;6835223;1;1;0;Brest
20810;143101;6835220;1;1;1;Brest
20820;143253;6796649;1;1;0;Plouhinec
20801;143246;6796660;1;1;0;Plouhinec
20810;143346;6834453;1;1;1;Brest
20820;143534;6835381;1;1;1;Brest
20820;143252;6836009;1;1;1;Brest
20810;143693;6838607;1;1;1;Guilers
20815;143261;6796657;0;1;1;Plouhinec
20801;143706;6835896;1;1;1;Brest
20810;143853;6836141;1;1;1;Brest
20820;143721;6836353;0;1;0;Brest
20820;143744;6836137;1;1;1;Brest
20801;144607;6820243;1;1;1;Crozon
20815;143846;6836139;0;1;1;Brest
20801;144094;6837276;1;1;1;Brest
20810;144607;6846681;1;0;0;Coat-Méal
20815;144487;6820496;0;1;1;Crozon
20820;144650;6835630;1;1;1;Brest
20820;144702;6838541;1;1;1;Brest
20810;144485;6820483;1;1;0;Crozon
20810;144880;6856807;1;1;1;Lannilis
20801;145035;6836166;0;1;1;Brest
20815;144668;6835629;0;1;1;Brest
20810;144663;6835636;1;1;1;Brest
20815;144775;6838411;0;1;1;Brest
20801;144789;6838423;1;1;1;Brest
20801;144796;6835589;1;1;1;Brest
20820;145154;6836575;1;1;1;Brest
20810;145204;6835519;1;1;1;Brest
20810;145235;6836483;1;1;1;Brest
20810;145218;6837969;1;1;1;Brest
20801;145347;6835997;1;0;0;Brest
20801;145216;6837970;1;1;1;Brest
20815;145247;6836492;0;1;1;Brest
20801;145696;6838740;1;1;0;Brest
20801;145233;6836599;1;1;1;Brest
20801;145453;6855967;0;1;0;Lannilis
20801;145615;6835818;1;1;1;Brest
20820;145754;6837668;1;1;1;Brest
20801;145456;6823087;0;0;0;Crozon
20820;145445;6860991;1;1;0;Plouguerneau
20810;145934;6847505;1;1;0;Bourg-Blanc
20820;145536;6820163;1;1;1;Crozon
20820;145497;6835869;1;1;1;Brest
20815;145754;6837679;0;1;1;Brest
20815;146011;6838496;0;1;1;Brest
20820;145949;6847510;1;1;0;Bourg-Blanc
20815;146069;6836684;0;1;1;Brest
20801;146059;6857350;1;1;1;Lannilis
20810;146286;6837774;1;1;1;Brest
20801;146280;6837789;1;1;1;Brest
20801;146090;6835696;1;1;0;Brest
20810;146006;6838487;1;1;1;Brest
20815;146265;6791515;0;1;1;Plozévet
20810;146105;6836686;1;1;1;Brest
20810;146282;6791513;1;1;0;Plozévet
20820;146264;6791515;1;1;0;Plozévet
20810;146581;6839159;1;1;1;Brest
20801;146440;6836946;1;1;1;Brest
20810;146549;6837030;1;1;1;Brest
20810;146631;6835858;1;1;0;Brest
20801;146427;6836272;1;1;1;Brest
20820;146429;6836950;1;1;1;Brest
20820;146455;6836068;0;0;1;Brest
20810;146296;6836331;1;1;1;Brest
20820;146548;6836378;1;1;1;Brest
20801;146756;6852775;1;1;0;Plouvien
20801;146703;6791134;1;1;0;Plozévet
20810;146820;6836403;1;1;1;Brest
20820;146720;6836358;1;0;0;Brest
20820;146860;6836010;1;1;1;Brest
20801;146763;6848446;1;1;0;Bourg-Blanc
20801;146822;6836040;1;1;1;Brest
20815;146887;6837043;0;1;1;Brest
20815;146758;6840049;0;1;0;Brest
20801;146884;6836539;1;1;1;Brest
20801;146759;6840053;1;1;1;Brest
20810;146905;6837061;1;1;1;Brest
20801;146980;6837209;1;1;1;Brest
20815;147007;6856437;0;1;1;Lannilis
20801;147052;6836897;0;1;1;Brest
20820;147023;6856406;1;1;0;Lannilis
20820;147075;6839197;1;1;1;Brest
20820;146921;6836607;1;0;0;Brest
20810;147054;6836884;1;1;1;Brest
20801;147306;6839053;1;1;1;Brest
20820;147161;6837407;1;1;1;Brest
20801;147126;6836537;0;0;0;Brest
20820;147084;6836503;1;1;1;Brest
20820;147079;6836558;1;0;1;Brest
20801;147478;6836749;1;1;1;Brest
20801;147489;6838248;1;1;1;Brest
20810;147649;6835625;1;1;1;Brest
20820;147665;6835631;1;1;1;Brest
20810;147651;6836172;1;1;1;Brest
20801;147660;6836184;1;1;1;Brest
20810;147697;6838762;1;1;1;Brest
20801;147805;6823979;1;1;0;Lanvéoc
20815;147945;6843572;0;1;1;Gouesnou
20820;147950;6843572;1;1;1;Gouesnou
20820;147745;6840480;1;0;0;Brest
20810;147698;6837006;1;1;1;Brest
20815;147877;6838761;0;1;1;Brest
20810;147718;6836599;1;1;1;Brest
20801;147979;6799006;1;1;0;Confort-Meilars
20801;147982;6843617;1;1;1;Gouesnou
20801;148205;6860258;1;1;1;Plouguerneau
20810;148087;6837613;1;1;1;Brest
20815;148088;6837614;0;1;1;Brest
20810;148324;6837517;0;1;0;Brest
20810;148524;6836656;1;1;1;Brest
20815;148440;6836762;0;1;1;Brest
20801;148146;6842502;1;1;1;Gouesnou
20820;148323;6837516;1;1;1;Brest
20801;148528;6836661;1;1;1;Brest
20820;148551;6838825;1;1;1;Brest
20801;148091;6837628;1;1;1;Brest
20810;148211;6860254;1;1;0;Plouguerneau
20801;149095;6840372;1;1;0;Gouesnou
20820;149088;6840371;1;1;1;Gouesnou
20820;148425;6836747;1;1;1;Brest
20815;148652;6837910;0;1;1;Brest
20815;149153;6840450;0;1;1;Gouesnou
20810;148978;6839557;1;1;1;Brest
20801;148997;6837778;1;1;1;Brest
20801;148917;6839329;1;1;1;Brest
20820;149477;6837139;1;1;1;Brest
20801;148587;6838831;0;1;0;Brest
20810;148555;6837987;1;1;1;Brest
20810;148750;6840360;1;1;1;Gouesnou
20815;149515;6836165;0;1;1;Brest
20801;149480;6836231;1;1;1;Brest
20820;150395;6831904;1;1;1;Plougastel-Daoulas
20815;149692;6837097;0;1;1;Brest
20810;149482;6836210;1;1;1;Brest
20810;149844;6843394;1;1;1;Plabennec
20801;149558;6837196;1;1;1;Brest
20801;149815;6770693;1;1;1;Penmarch
20801;150238;6840176;0;1;0;Guipavas
20810;149689;6837098;1;1;1;Brest
20810;150488;6837542;1;1;1;Guipavas
20801;150522;6837524;1;1;0;Guipavas
20820;150462;6791556;1;1;1;Plozévet
20810;150621;6832070;1;1;1;Plougastel-Daoulas
20801;151156;6851539;1;1;0;Plouvien
20801;151046;6771419;0;1;1;Penmarch
20820;150583;6771074;1;1;1;Penmarch
20810;150588;6771075;1;1;1;Penmarch
20801;149852;6843399;1;1;0;Plabennec
20820;151156;6851526;1;1;1;Plouvien
20815;150617;6832088;0;1;1;Plougastel-Daoulas
20801;150343;6772730;1;1;1;Penmarch
20815;152321;6841091;0;1;0;Guipavas
20820;152319;6841083;1;1;1;Guipavas
20820;151910;6837619;1;1;1;Le Relecq-Kerhuon
20820;152487;6848410;1;1;1;Plabennec
20801;151455;6836769;1;1;0;Le Relecq-Kerhuon
20801;153732;6791863;1;1;0;Landudec
20801;152740;6787700;1;1;0;Pouldreuzic
20801;152552;6836505;1;1;1;Le Relecq-Kerhuon
20810;152319;6841107;1;1;1;Guipavas
20815;153234;6801237;0;1;1;Douarnenez
20801;153334;6840530;1;1;1;Guipavas
20801;151485;6839371;0;1;0;Guipavas
20801;154258;6801973;1;1;1;Douarnenez
20810;154301;6839018;1;1;1;Guipavas
20801;154519;6800979;1;1;1;Douarnenez
20801;154680;6833853;1;1;1;Plougastel-Daoulas
20820;154306;6839028;1;1;1;Guipavas
20801;154115;6837737;1;1;0;Le Relecq-Kerhuon
20820;155240;6817286;1;1;1;Telgruc-sur-Mer
20810;155239;6817271;1;1;0;Telgruc-sur-Mer
20815;155240;6817286;0;1;1;Telgruc-sur-Mer
20801;155245;6817274;1;1;1;Telgruc-sur-Mer
20820;155247;6802051;1;1;1;Douarnenez
20810;155367;6787605;1;1;1;Plogastel-Saint-Germain
20815;155875;6833198;0;1;1;Plougastel-Daoulas
20810;155861;6833195;1;1;1;Plougastel-Daoulas
20801;155462;6834871;1;0;0;Plougastel-Daoulas
20801;156173;6773231;1;1;0;Plomeur
20810;156152;6775436;1;1;0;Saint-Jean-Trolimon
20820;156515;6770098;1;1;0;Treffiagat
20820;156017;6773969;1;1;1;Plomeur
20801;156084;6770191;1;1;1;Guilvinec
20810;156017;6773969;1;1;1;Plomeur
20810;155966;6782583;1;1;1;Plonéour-Lanvern
20815;155962;6782584;0;1;1;Plonéour-Lanvern
20801;155486;6769024;0;1;0;Guilvinec
20820;157325;6801230;1;1;1;Douarnenez
20801;157704;6782009;1;1;0;Plonéour-Lanvern
20810;157300;6801237;1;1;0;Douarnenez
20801;157297;6801243;1;1;1;Douarnenez
20810;157850;6790389;1;1;0;Plogastel-Saint-Germain
20801;159617;6855425;1;1;1;Lesneven
20801;159191;6775970;0;1;1;Pont-l'Abbé
20810;159692;6834987;1;1;0;Loperhet
20810;159014;6841175;1;1;0;La Forest-Landerneau
20820;158914;6843963;1;1;1;Saint-Divy
20810;157951;6864521;1;1;1;Kerlouan
20810;157491;6851512;1;1;0;Ploudaniel
20815;160629;6828146;0;1;1;Logonna-Daoulas
20801;160226;6790903;1;1;0;Plogastel-Saint-Germain
20810;159848;6769657;1;1;0;Plobannalec-Lesconil
20810;160242;6796170;1;1;1;Le Juch
20801;159852;6769671;1;1;0;Plobannalec-Lesconil
20815;161623;6850861;0;1;1;Ploudaniel
20801;160743;6854160;1;1;0;Lesneven
20820;160785;6795341;1;1;0;Le Juch
20815;161716;6793632;0;1;1;Plonéis
20820;161706;6793610;1;1;0;Plonéis
20801;160624;6828148;1;1;0;Logonna-Daoulas
20820;160705;6777708;1;1;1;Pont-l'Abbé
20815;163190;6858456;0;1;0;Plouider
20801;163468;6840776;1;1;0;Landerneau
20801;162994;6838745;1;1;1;Dirinon
20810;162648;6794667;1;1;0;Guengat
20801;162487;6770074;0;1;0;Loctudy
20820;163742;6796442;1;1;0;Guengat
20820;163709;6805590;1;1;1;Plonévez-Porzay
20820;163595;6842726;1;1;0;Landerneau
20801;164037;6831762;1;1;1;Irvillac
20801;163703;6843054;1;1;0;Landerneau
20815;163836;6842325;0;1;1;Landerneau
20810;164264;6844971;1;1;1;Plouédern
20820;164137;6771745;1;1;1;Loctudy
20820;164267;6844986;1;1;1;Plouédern
20801;164267;6844984;1;0;0;Plouédern
20820;165139;6827759;1;0;0;Hôpital-Camfrout
20801;165095;6777818;1;1;1;Combrit
20815;165096;6777813;0;1;1;Combrit
20810;165159;6827730;1;1;1;Hôpital-Camfrout
20810;165070;6777851;1;1;1;Combrit
20815;167167;6825069;0;1;1;Hanvec
20801;165639;6840489;1;1;1;Landerneau
20820;167109;6825075;1;1;0;Hanvec
20801;165862;6786376;1;1;0;Pluguffan
20801;165992;6798322;1;1;0;Plogonnec
20810;167553;6787027;1;1;1;Plomelin
20820;168878;6788866;1;1;1;Quimper
20801;168632;6859869;1;1;1;Plounévez-Lochrist
20815;168631;6859865;0;1;0;Plounévez-Lochrist
20810;168679;6790256;1;1;1;Quimper
20820;168674;6790255;1;1;1;Quimper
20820;168713;6815146;1;1;0;Dinéault
20815;168684;6790247;0;1;0;Quimper
20801;169026;6793681;1;1;0;Quimper
20810;168878;6788866;1;1;1;Quimper
20801;169141;6789018;1;1;1;Quimper
20820;169268;6776941;1;1;1;Bénodet
20820;170783;6788421;1;1;1;Quimper
20820;170270;6859678;1;1;1;Plounévez-Lochrist
20801;170733;6789441;1;1;0;Quimper
20810;170273;6859684;1;1;1;Plounévez-Lochrist
20801;170007;6821092;1;1;0;Pont-de-Buis-lès-Quimerch
20820;170434;6790017;1;1;1;Quimper
20810;171274;6851221;1;1;0;Saint-Derrien
20801;171198;6789936;1;1;1;Quimper
20810;170851;6789618;1;1;1;Quimper
20801;170798;6788403;1;1;1;Quimper
20810;170796;6788400;1;1;1;Quimper
20810;171272;6791435;1;0;0;Quimper
20810;171316;6791314;1;1;1;Quimper
20810;171439;6788897;1;1;1;Quimper
20820;171390;6787545;1;1;1;Quimper
20815;171445;6864236;0;1;1;Plouescat
20820;170852;6789624;1;1;1;Quimper
20815;171275;6851222;0;1;0;Saint-Derrien
20820;171456;6788885;1;1;1;Quimper
20820;171796;6782037;1;1;1;Gouesnach
20801;171684;6791138;1;1;0;Quimper
20820;171957;6788991;1;1;1;Quimper
20810;171959;6788969;1;1;1;Quimper
20801;172704;6821215;1;1;0;Pont-de-Buis-lès-Quimerch
20810;172658;6787483;1;1;1;Quimper
20820;172654;6787476;1;1;1;Quimper
20820;172709;6787789;1;0;0;Quimper
20801;172656;6787481;1;1;0;Quimper
20815;172387;6792340;0;1;1;Quimper
20810;172752;6789969;1;1;1;Quimper
20810;173241;6794607;1;1;1;Quimper
20810;173052;6788222;1;1;1;Quimper
20801;172913;6790956;1;1;1;Quimper
20820;173241;6794609;1;1;1;Quimper
20820;172985;6818736;1;1;1;Pont-de-Buis-lès-Quimerch
20810;172994;6818732;1;1;1;Pont-de-Buis-lès-Quimerch
20820;173583;6863576;1;1;1;Plouescat
20820;173795;6846192;1;1;0;Bodilis
20801;173679;6812660;1;1;1;Châteaulin
20801;173418;6780330;1;1;0;Pleuven
20810;173795;6846192;0;1;0;Bodilis
20801;173408;6789627;1;1;1;Quimper
20810;173572;6863604;1;1;1;Plouescat
20810;173411;6780319;1;1;1;Pleuven
20810;174404;6819592;0;1;0;Pont-de-Buis-lès-Quimerch
20801;174101;6788281;1;1;1;Quimper
20801;174846;6788347;1;1;1;Quimper
20815;175044;6790725;0;1;1;Ergué-Gabéric
20810;175866;6857013;1;1;1;Plouzévédé
20815;175724;6777736;0;1;1;Fouesnant
20820;175721;6777789;1;1;1;Fouesnant
20820;175594;6813345;1;1;1;Châteaulin
20815;175215;6818660;0;1;1;Pont-de-Buis-lès-Quimerch
20810;175594;6813345;1;1;1;Châteaulin
20801;175168;6789869;1;1;0;Ergué-Gabéric
20801;175322;6818383;1;1;1;Pont-de-Buis-lès-Quimerch
20810;176063;6788070;1;1;1;Quimper
20801;176386;6793207;0;1;0;Ergué-Gabéric
20815;176281;6813698;0;1;1;Châteaulin
20820;176344;6834515;1;1;0;Sizun
20801;176287;6777968;1;1;1;Fouesnant
20820;176539;6783398;1;1;1;Saint-Évarzec
20815;176371;6834512;0;1;1;Sizun
20820;177349;6790966;1;1;1;Ergué-Gabéric
20815;176659;6774723;0;1;1;Fouesnant
20810;176673;6774689;1;1;1;Fouesnant
20801;176728;6799981;1;1;0;Briec
20820;176694;6788187;1;0;0;Quimper
20801;177015;6787721;1;1;0;Quimper
20820;176659;6774723;1;1;1;Fouesnant
20815;177349;6790987;0;1;1;Ergué-Gabéric
20810;177352;6790969;1;1;1;Ergué-Gabéric
20810;178036;6806900;1;1;1;Briec
20815;177786;6800855;0;1;1;Briec
20810;178149;6837179;1;1;1;Sizun
20820;178036;6806900;1;1;1;Briec
20820;178149;6837179;1;1;1;Sizun
20801;178524;6846354;1;1;1;Landivisiau
20810;177676;6847597;1;1;1;Landivisiau
20801;177738;6845946;0;1;0;Landivisiau
20801;178836;6844693;1;1;0;Lampaul-Guimiliau
20815;178553;6786600;0;1;1;Saint-Évarzec
20820;179013;6799476;1;1;1;Briec
20801;179244;6782707;1;1;0;La Forêt-Fouesnant
20810;179013;6799476;1;1;1;Briec
20820;178735;6779796;1;1;1;La Forêt-Fouesnant
20810;179693;6852159;1;1;1;Plougourvest
20810;179474;6862862;1;1;1;Sibiril
20801;179546;6792417;1;1;0;Ergué-Gabéric
20801;180691;6854043;1;1;1;Plouvorn
20810;180678;6854030;1;1;1;Plougourvest
20820;180320;6800646;1;0;0;Briec
20820;181437;6828138;1;1;0;Saint-Rivoal
20801;181230;6801938;1;1;1;Edern
20820;181495;6845657;1;1;1;Guiclan
20810;178730;6779796;1;1;1;La Forêt-Fouesnant
20801;180983;6779869;1;1;1;La Forêt-Fouesnant
20801;182228;6785305;1;1;0;Saint-Yvi
20815;181438;6828139;0;1;0;Saint-Rivoal
20820;183175;6780537;1;1;1;Concarneau
20801;183330;6775018;1;1;1;Concarneau
20810;183167;6780531;1;1;1;Concarneau
20801;183617;6776141;1;1;0;Concarneau
20801;182859;6775132;1;1;0;Concarneau
20801;181439;6828143;1;1;0;Saint-Rivoal
20810;183615;6776152;1;1;1;Concarneau
20810;183910;6821859;1;1;1;Brasparts
20801;184267;6822214;1;1;0;Brasparts
20820;184102;6814551;1;1;1;Pleyben
20801;184265;6778404;1;1;0;Concarneau
20815;184264;6778400;0;1;1;Concarneau
20820;183910;6821859;1;1;1;Brasparts
20810;183685;6859859;1;1;1;Plouénan
20820;184319;6866910;1;1;1;Santec
20810;184630;6777570;1;1;1;Concarneau
20810;184311;6866914;1;1;1;Santec
20815;185037;6866376;0;1;1;Saint-Pol-de-Léon
20801;184501;6774245;1;1;1;Concarneau
20801;186040;6862604;1;1;0;Saint-Pol-de-Léon
20815;185499;6859798;0;1;1;Plouénan
20820;186317;6775385;1;1;1;Concarneau
20820;185496;6859785;1;1;1;Plouénan
20810;186537;6803924;1;1;1;Saint-Thois
20820;186537;6803924;1;1;1;Saint-Thois
20820;186556;6868578;1;1;1;Roscoff
20810;186540;6863698;1;1;1;Saint-Pol-de-Léon
20801;187044;6773225;0;1;0;Trégunc
20810;186555;6868581;1;1;1;Roscoff
20801;187125;6788399;1;1;0;Elliant
20815;187745;6787979;0;1;1;Elliant
20801;186538;6868606;1;1;0;Roscoff
20801;188520;6767018;1;1;0;Trégunc
20815;188519;6767014;0;1;0;Trégunc
20815;187868;6869443;0;1;0;Roscoff
20815;188432;6847523;0;1;1;Saint-Thégonnec Loc-Eguiner
20820;188431;6847523;1;1;1;Saint-Thégonnec Loc-Eguiner
20820;188653;6778129;1;1;1;Melgven
20815;188653;6778130;0;1;1;Melgven
20810;187966;6869467;1;1;1;Roscoff
20801;189079;6772617;1;1;1;Trégunc
20801;188643;6778124;1;1;0;Melgven
20820;191456;6862227;1;1;1;Carantec
20810;190405;6785385;1;1;1;Rosporden
20801;191455;6862231;1;1;0;Carantec
20815;190843;6834786;0;1;1;Plounéour-Ménez
20810;191450;6862231;1;1;1;Carantec
20801;192182;6857046;1;1;0;Taulé
20801;192344;6845442;1;1;1;Pleyber-Christ
20810;192373;6796142;1;1;1;Coray
20810;192342;6845431;1;1;1;Pleyber-Christ
20810;192202;6857032;1;1;0;Taulé
20820;192193;6857045;1;1;0;Taulé
20801;190658;6783299;0;1;1;Rosporden
20820;190405;6785385;1;1;1;Rosporden
20815;192559;6845453;0;1;1;Pleyber-Christ
20820;192543;6850040;1;1;0;Sainte-Sève
20810;194080;6810809;1;1;1;Châteauneuf-du-Faou
20801;192549;6850046;1;1;0;Sainte-Sève
20820;192564;6776567;1;1;1;Melgven
20820;194315;6857564;1;1;0;Locquénolé
20820;194062;6810814;1;1;1;Châteauneuf-du-Faou
20815;194316;6857565;0;1;0;Locquénolé
20810;194315;6857564;1;1;0;Locquénolé
20810;194359;6815889;1;1;1;Plonévez-du-Faou
20801;194317;6857568;1;1;0;Locquénolé
20801;194903;6853293;0;1;0;Saint-Martin-des-Champs
20820;194932;6784120;1;1;1;Rosporden
20820;195109;6852253;1;1;1;Saint-Martin-des-Champs
20820;195160;6808813;1;1;1;Châteauneuf-du-Faou
20815;195161;6808814;0;1;1;Châteauneuf-du-Faou
20810;195160;6808813;1;1;1;Châteauneuf-du-Faou
20815;195179;6850944;0;1;1;Saint-Martin-des-Champs
20801;196700;6851731;1;1;0;Morlaix
20801;197074;6852771;1;1;0;Morlaix
20810;196685;6852720;1;1;0;Morlaix
20815;197280;6850747;0;1;1;Plourin-lès-Morlaix
20820;196679;6851696;1;0;0;Morlaix
20815;197065;6852780;0;1;1;Morlaix
20815;196111;6772484;0;1;1;Pont-Aven
20801;197963;6853963;1;1;1;Morlaix
20801;197998;6850885;1;1;1;Plourin-lès-Morlaix
20820;197961;6853959;1;1;1;Morlaix
20820;198739;6775449;1;1;1;Riec-sur-Bélon
20820;198051;6771047;1;1;0;Riec-sur-Bélon
20820;199783;6853075;1;1;1;Garlan
20810;199272;6845430;1;1;0;Plourin-lès-Morlaix
20810;197959;6853965;1;1;1;Morlaix
20820;199933;6865526;1;1;0;Plougasnou
20801;199838;6847512;1;1;0;Plourin-lès-Morlaix
20801;199943;6865540;1;1;1;Plougasnou
20820;200505;6826687;1;1;1;Plouyé
20815;200506;6826688;0;1;0;Plouyé
20820;200763;6781025;1;1;1;Bannalec
20810;200606;6827985;0;0;1;Huelgoat
20810;200772;6781007;1;1;1;Bannalec
20810;200505;6826687;1;1;1;Plouyé
20801;200508;6826696;1;1;0;Plouyé
20820;200574;6791060;1;1;1;Scaër
20815;201112;6788165;0;1;1;Scaër
20820;203001;6776060;1;1;1;Le Trévoux
20801;201113;6788169;1;1;1;Scaër
20820;201084;6833447;1;1;1;Berrien
20810;201110;6788147;1;1;1;Scaër
20810;203001;6776060;1;1;1;Le Trévoux
20810;204535;6766986;1;1;1;Moëlan-sur-Mer
20820;204535;6766984;1;1;1;Moëlan-sur-Mer
20801;203089;6774425;1;1;0;Le Trévoux
20810;204551;6846093;1;1;0;Plougonven
20815;201357;6852471;0;1;1;Plouigneau
20801;205246;6814550;1;1;0;Cléden-Poher
20820;205118;6859432;1;1;1;Lanmeur
20810;205434;6792799;1;1;1;Guiscriff
20810;207186;6851136;1;1;0;Plouigneau
20810;205121;6859449;1;1;1;Lanmeur
20815;205292;6858874;0;1;1;Lanmeur
20810;209028;6811772;1;1;0;Saint-Hernin
20820;207676;6764879;1;1;0;Clohars-Carnoët
20815;208976;6811716;0;1;0;Saint-Hernin
20801;208977;6811720;1;1;0;Saint-Hernin
20820;208975;6811716;1;1;0;Saint-Hernin
20801;208453;6801936;1;1;0;Gourin
20815;208807;6824971;0;1;1;Poullaouen
20820;209718;6862629;1;1;1;Locquirec
20801;209601;6772724;1;1;0;Quimperlé
20801;210221;6774231;1;1;1;Quimperlé
20810;210221;6774221;1;1;1;Quimperlé
20820;210216;6774227;1;1;1;Quimperlé
20820;208803;6824936;1;1;1;Poullaouen
20810;210481;6761760;1;1;1;Clohars-Carnoët
20820;208220;6851140;1;1;0;Plouigneau
20810;211160;6772287;1;1;0;Quimperlé
20820;210652;6801711;1;1;1;Gourin
20815;210719;6771714;0;1;1;Quimperlé
20815;210623;6801702;0;1;1;Gourin
20801;212001;6771636;1;1;0;Quimperlé
20801;212629;6761774;1;1;0;Guidel
20801;212699;6817652;0;1;1;Carhaix-Plouguer
20815;211910;6816340;0;1;1;Carhaix-Plouguer
20810;211323;6806762;1;1;1;Gourin
20815;212705;6859534;0;1;1;Plestin-les-Grèves
20801;213221;6817816;1;1;1;Carhaix-Plouguer
20820;213233;6849134;1;1;1;Plouégat-Moysan
20810;213233;6849134;1;1;1;Plouégat-Moysan
20801;213145;6782489;1;1;0;Querrien
20801;212703;6859540;1;1;0;Plestin-les-Grèves
20820;213271;6844582;1;1;0;Guerlesquin
20820;213260;6818431;1;1;0;Carhaix-Plouguer
20815;213280;6844581;0;1;1;Guerlesquin
20801;213281;6850644;1;1;0;Plouégat-Moysan
20801;213272;6797401;1;1;0;Le Saint
20801;213435;6775277;1;1;0;Tréméven
20820;213838;6769178;1;1;1;Rédené
20801;213774;6817202;0;0;0;Carhaix-Plouguer
20810;213848;6769255;1;1;1;Rédené
20801;214262;6816627;1;1;1;Carhaix-Plouguer
20810;214110;6816461;1;1;0;Carhaix-Plouguer
20801;214717;6763203;1;1;1;Guidel
20820;216718;6791699;1;1;1;Le Faouët
20810;217004;6872879;1;1;1;Trébeurden
20810;215793;6757133;1;1;0;Ploemeur
20801;216308;6791477;1;1;1;Le Faouët
20820;215798;6757132;0;1;0;Ploemeur
20820;215527;6745646;1;1;1;Groix
20820;214730;6763202;1;1;1;Guidel
20801;217310;6872456;1;1;0;Trébeurden
20815;217020;6872893;0;1;1;Trébeurden
20815;217221;6832663;0;1;0;Plourac'h
20820;217011;6872864;1;1;1;Trébeurden
20801;217284;6849430;1;1;0;Plounérin
20820;217335;6849540;1;0;0;Plounérin
20801;217222;6832667;1;1;0;Plourac'h
20820;217220;6832663;1;1;0;Plourac'h
